95.321303,47.317906,5.819301,4.778160
94.278243,47.623367,5.476689,4.886660
93.250768,47.924385,5.781642,4.332357
92.240364,48.222097,5.562943,4.936150
91.248384,48.517626,5.632674,4.540055
90.276044,48.812075,5.806734,4.983906
89.324422,49.106517,5.984508,4.615441
88.394456,49.401992,6.155243,4.663073
87.486943,49.699501,6.211019,4.612899
86.602540,50.000000,5.625342,4.416586
85.741763,50.304393,5.549922,4.802527
84.904987,50.613530,5.729265,4.549097
84.092452,50.928199,5.737122,4.297078
83.304260,51.249123,5.477278,4.456039
82.540384,51.576956,5.510023,4.523744
81.800664,51.912280,5.938462,4.681967
81.084817,52.255599,6.185031,4.607596
80.392442,52.607340,5.622247,4.391642
79.723019,52.967847,5.493212,4.600698
79.075920,53.337381,5.599692,5.174861
78.450413,53.716119,5.382966,4.407325
77.845670,54.104150,5.596147,3.628377
77.260771,54.501479,5.800947,4.118747
76.694713,54.908022,5.645721,4.252529
76.146417,55.323610,6.036113,4.792098
75.614735,55.747991,5.706330,4.793024
75.098460,56.180826,5.800433,4.267323
74.596331,56.621697,5.606216,4.470119
74.107043,57.070106,6.040004,4.361617
73.629256,57.525479,5.272778,4.007919
73.161599,57.987169,5.542302,4.400130
72.702684,58.454459,5.274892,4.475753
72.251113,58.926570,5.868225,4.037625
71.805481,59.402660,5.868511,4.420891
71.364392,59.881835,5.451488,4.682130
70.926459,60.363148,6.096189,3.822155
70.490319,60.845612,5.501851,4.387863
70.054636,61.328198,5.168032,4.561429
69.618109,61.809849,5.490443,4.629222
69.179478,62.289482,5.674318,3.981989
68.737535,62.765995,5.487253,4.195582
68.291126,63.238276,6.228242,4.320484
67.839156,63.705208,5.795975,4.623900
67.380599,64.165677,6.049280,4.894281
66.914499,64.618581,5.935967,4.370611
66.439977,65.062833,5.004543,4.686735
65.956235,65.497373,5.386803,4.248095
65.462555,65.921172,4.671219,4.195133
64.958309,66.333241,5.285264,4.626628
64.442958,66.732636,5.802923,4.793691
63.916052,67.118467,5.204431,4.868996
63.377238,67.489903,5.255190,4.091031
62.826252,67.846180,5.532644,4.007913
62.262927,68.186605,5.659414,4.814298
61.687189,68.510564,5.304556,3.678863
61.099058,68.817525,5.322756,4.256860
60.498645,69.107046,5.630069,4.139005
59.886154,69.378777,5.451296,4.753020
59.261874,69.632466,5.277033,4.377894
58.626182,69.867963,5.444351,4.504181
57.979536,70.085220,5.360064,4.403648
57.322475,70.284298,5.400697,4.280258
56.655610,70.465368,5.911614,4.540689
55.979627,70.628711,5.206483,4.091907
55.295272,70.774721,5.122787,4.069588
54.603357,70.903904,5.695350,4.262169
53.904747,71.016881,5.045977,4.343046
53.200356,71.114383,5.759967,4.192932
52.491142,71.197253,5.171947,4.455957
51.778103,71.266445,5.238464,5.097726
51.062264,71.323016,5.422411,4.364418
50.344679,71.368132,5.552177,4.728886
49.626417,71.403057,5.473183,4.379476
48.908560,71.429150,5.098755,4.834305
48.192194,71.447865,5.035610,4.151413
47.478403,71.460741,5.235409,4.780780
46.768263,71.469397,5.157154,4.631036
46.062835,71.475529,4.909576,4.663432
45.363158,71.480899,5.210952,4.174810
44.670243,71.487332,5.371406,4.429764
43.985065,71.496703,5.108527,4.993914
43.308562,71.510936,5.513153,4.141735
42.641625,71.531991,5.152404,4.494467
41.985092,71.561856,4.967916,4.769961
41.339746,71.602540,5.030064,5.240087
40.706309,71.656062,4.817307,5.029671
40.085436,71.724442,4.661298,5.095831
39.477713,71.809693,5.099005,4.561836
38.883652,71.913810,4.685450,4.777139
38.303688,72.038759,4.819342,4.514288
37.738176,72.186473,4.885507,4.663192
37.187390,72.358835,5.013273,4.807349
36.651518,72.557673,5.021610,4.565012
36.130663,72.784749,4.885100,5.206498
35.624843,73.041752,4.275070,4.843096
35.133986,73.330285,4.778177,4.738952
34.657934,73.651858,4.593255,4.603121
34.196442,74.007880,4.778352,5.263941
33.749179,74.399652,5.095076,5.102054
33.315729,74.828353,5.025135,4.836971
32.895595,75.295042,4.835892,4.581810
32.488196,75.800641,4.907728,5.201336
32.092877,76.345938,4.295790,4.933878
31.708905,76.931571,4.787199,5.287089
31.335479,77.558032,4.902638,5.025665
30.971728,78.225655,4.490116,5.465528
30.616720,78.934617,4.810252,5.043802
30.269465,79.684929,4.561445,5.555081
29.928918,80.476437,4.962924,5.339153
29.593989,81.308818,4.982526,4.714861
29.263544,82.181579,4.476946,5.049078
28.936412,83.094056,5.063798,5.623715
28.611392,84.045413,4.555602,5.259430
28.287260,85.034642,5.219084,5.037544
27.962773,86.060567,4.441084,5.241390
27.636676,87.121842,4.595908,5.578250
27.307710,88.216956,4.629153,5.364786
26.974616,89.344238,4.328564,5.212850
26.636145,90.501856,4.024992,4.780605
26.291061,91.687826,4.291727,5.809568
25.938151,92.900017,4.844699,5.045337
25.576227,94.136154,4.411636,5.658479
25.204137,95.393830,4.401857,4.892875
24.820768,96.670508,4.944763,5.208316
24.425052,97.963531,4.627860,5.130660
24.015973,99.270133,4.680796,5.663430
23.592572,100.587442,4.715475,5.248973
23.153952,101.912498,4.179189,5.608233
22.699282,103.242255,4.479847,5.976030
22.227804,104.573594,4.478753,5.505293
21.738833,105.903336,4.377536,5.215609
21.231766,107.228252,4.089046,5.401742
20.706080,108.545072,4.548104,5.207804
20.161339,109.850499,3.903706,5.774867
19.597196,111.141220,4.112662,5.745127
19.013391,112.413918,4.143784,5.639449
18.409759,113.665286,4.256018,5.242277
17.786227,114.892034,4.625330,4.912499
17.142814,116.090906,4.863625,5.475810
16.479634,117.258691,4.877207,5.494838
15.796896,118.392232,4.596574,5.309896
15.094901,119.488442,4.481065,5.343949
14.374039,120.544313,3.642938,5.508820
13.634794,121.556927,4.677972,5.866557
12.877735,122.523467,5.122944,5.011815
12.103519,123.441231,4.465739,5.497449
11.312881,124.307637,4.395998,5.923785
10.506640,125.120237,4.531601,5.006942
9.685686,125.876723,4.537083,5.618813
8.850982,126.574939,4.355772,5.682267
8.003556,127.212888,4.200254,5.708974
7.144500,127.788737,4.418331,6.227740
6.274957,128.300828,3.895973,5.678266
5.396127,128.747684,3.740792,5.483081
4.509250,129.128011,4.712116,5.558182
3.615606,129.440706,4.165037,5.707645
2.716511,129.684862,4.516168,5.422020
1.813302,129.859769,4.766992,5.235379
0.907341,129.964917,4.666238,5.457350
0.000000,130.000000,4.133982,5.614166
-0.907341,129.964917,4.397580,6.195733
-1.813302,129.859769,3.950788,5.507180
-2.716511,129.684862,4.270009,5.515754
-3.615606,129.440706,4.616260,5.281224
-4.509250,129.128011,4.313443,6.095208
-5.396127,128.747684,3.450109,5.800597
-6.274957,128.300828,3.632130,5.928320
-7.144500,127.788737,4.069327,5.823579
-8.003556,127.212888,4.712371,5.464359
-8.850982,126.574939,4.375022,5.735191
-9.685686,125.876723,4.360877,5.370707
-10.506640,125.120237,3.927202,5.803119
-11.312881,124.307637,4.369716,6.013782
-12.103519,123.441231,3.647325,6.422452
-12.877735,122.523467,4.436810,5.373858
-13.634794,121.556927,4.692709,6.001741
-14.374039,120.544313,4.098626,5.886172
-15.094901,119.488442,4.674475,5.264322
-15.796896,118.392232,4.138727,5.677071
-16.479634,117.258691,4.404731,6.002547
-17.142814,116.090906,4.325840,5.394533
-17.786227,114.892034,4.401162,5.704464
-18.409759,113.665286,4.837744,5.513008
-19.013391,112.413918,4.650950,5.654549
-19.597196,111.141220,4.190466,5.317822
-20.161339,109.850499,3.571756,5.551011
-20.706080,108.545072,4.677411,5.654591
-21.231766,107.228252,4.646128,5.334903
-21.738833,105.903336,4.474849,5.235153
-22.227804,104.573594,4.266231,5.448973
-22.699282,103.242255,4.921951,5.303352
-23.153952,101.912498,3.915251,5.449567
-23.592572,100.587442,4.225327,5.196516
-24.015973,99.270133,4.030200,5.676411
-24.425052,97.963531,4.591191,5.472836
-24.820768,96.670508,4.349759,4.952258
-25.204137,95.393830,5.133226,5.795390
-25.576227,94.136154,4.515578,5.091832
-25.938151,92.900017,4.449175,5.222928
-26.291061,91.687826,4.703419,5.652089
-26.636145,90.501856,4.322947,5.051032
-26.974616,89.344238,4.228630,5.889756
-27.307710,88.216956,4.725698,4.555201
-27.636676,87.121842,4.430075,4.368220
-27.962773,86.060567,4.881343,5.283414
-28.287260,85.034642,4.700934,4.766971
-28.611392,84.045413,4.647552,5.203151
-28.936412,83.094056,4.645456,4.907060
-29.263544,82.181579,4.611488,5.050487
-29.593989,81.308818,4.772259,5.208331
-29.928918,80.476437,4.543605,5.132175
-30.269465,79.684929,4.088381,5.006803
-30.616720,78.934617,4.712095,4.920988
-30.971728,78.225655,4.563775,4.980073
-31.335479,77.558032,4.302208,4.819006
-31.708905,76.931571,4.962945,5.358714
-32.092877,76.345938,4.628239,4.666092
-32.488196,75.800641,4.232429,5.048313
-32.895595,75.295042,4.747364,5.045908
-33.315729,74.828353,4.581258,4.393828
-33.749179,74.399652,4.287214,5.003118
-34.196442,74.007880,4.905412,5.228285
-34.657934,73.651858,4.510749,4.802911
-35.133986,73.330285,5.055666,5.052022
-35.624843,73.041752,4.585215,4.810711
-36.130663,72.784749,5.161947,4.860143
-36.651518,72.557673,5.010889,5.049438
-37.187390,72.358835,4.930325,4.724439
-37.738176,72.186473,4.685516,4.925680
-38.303688,72.038759,5.198273,4.272165
-38.883652,71.913810,5.092492,4.749857
-39.477713,71.809693,4.847327,4.170216
-40.085436,71.724442,5.144878,4.559630
-40.706309,71.656062,4.677666,4.462064
-41.339746,71.602540,4.616070,4.774234
-41.985092,71.561856,4.985990,4.506413
-42.641625,71.531991,5.050648,5.174572
-43.308562,71.510936,5.172325,4.482539
-43.985065,71.496703,5.078089,4.266419
-44.670243,71.487332,5.445384,3.943454
-45.363158,71.480899,4.700582,4.546226
-46.062835,71.475529,5.272756,4.438367
-46.768263,71.469397,5.184431,4.755317
-47.478403,71.460741,5.538030,4.772288
-48.192194,71.447865,5.183013,4.727250
-48.908560,71.429150,5.254737,4.206717
-49.626417,71.403057,5.702468,4.097156
-50.344679,71.368132,5.427131,4.330490
-51.062264,71.323016,5.384889,4.172441
-51.778103,71.266445,5.099272,4.473890
-52.491142,71.197253,5.271892,4.332435
-53.200356,71.114383,4.748277,4.625765
-53.904747,71.016881,5.004570,4.243389
-54.603357,70.903904,5.465359,3.835480
-55.295272,70.774721,4.750965,4.587454
-55.979627,70.628711,5.325913,5.144844
-56.655610,70.465368,5.316595,4.556052
-57.322475,70.284298,5.441037,3.889145
-57.979536,70.085220,4.828338,3.902769
-58.626182,69.867963,4.740742,4.822891
-59.261874,69.632466,5.695488,4.294613
-59.886154,69.378777,5.408295,4.326527
-60.498645,69.107046,5.510423,4.152011
-61.099058,68.817525,5.884489,4.617299
-61.687189,68.510564,5.463601,4.378371
-62.262927,68.186605,4.833975,3.949927
-62.826252,67.846180,5.341177,4.157384
-63.377238,67.489903,5.691709,4.218501
-63.916052,67.118467,5.329771,4.160730
-64.442958,66.732636,5.377530,4.524430
-64.958309,66.333241,5.298716,4.038795
-65.462555,65.921172,5.930127,4.171072
-65.956235,65.497373,5.873122,4.792832
-66.439977,65.062833,4.967337,4.822444
-66.914499,64.618581,6.091487,4.872063
-67.380599,64.165677,5.297672,4.428858
-67.839156,63.705208,6.147651,4.557374
-68.291126,63.238276,5.154405,4.068904
-68.737535,62.765995,5.888056,4.101445
-69.179478,62.289482,5.396383,3.868696
-69.618109,61.809849,5.528088,4.468932
-70.054636,61.328198,5.848057,4.539952
-70.490319,60.845612,5.369133,4.509088
-70.926459,60.363148,5.693349,4.237822
-71.364392,59.881835,5.698457,4.228801
-71.805481,59.402660,5.970795,4.635365
-72.251113,58.926570,6.030340,4.054608
-72.702684,58.454459,6.190703,4.426963
-73.161599,57.987169,5.724540,4.742890
-73.629256,57.525479,5.762098,4.543040
-74.107043,57.070106,5.474726,4.514993
-74.596331,56.621697,5.420779,4.556588
-75.098460,56.180826,5.259746,4.555374
-75.614735,55.747991,5.593178,4.383378
-76.146417,55.323610,5.712660,3.931288
-76.694713,54.908022,5.676189,3.886506
-77.260771,54.501479,5.846210,4.540000
-77.845670,54.104150,5.271149,4.400569
-78.450413,53.716119,6.201286,5.029042
-79.075920,53.337381,5.776836,4.540950
-79.723019,52.967847,6.015562,5.160230
-80.392442,52.607340,5.793771,4.276650
-81.084817,52.255599,5.429536,4.975214
-81.800664,51.912280,5.596721,4.708602
-82.540384,51.576956,4.706681,4.981743
-83.304260,51.249123,5.761701,4.337004
-84.092452,50.928199,5.677827,4.372146
-84.904987,50.613530,6.063290,4.463389
-85.741763,50.304393,5.173058,5.093532
-86.602540,50.000000,5.676424,4.809609
-87.486943,49.699501,5.608224,5.053398
-88.394456,49.401992,5.320430,4.366156
-89.324422,49.106517,5.258171,5.209353
-90.276044,48.812075,5.344893,5.105134
-91.248384,48.517626,5.991332,4.560374
-92.240364,48.222097,5.990069,4.541810
-93.250768,47.924385,5.260507,4.763672
-94.278243,47.623367,5.640178,4.965839
-95.321303,47.317906,5.829618,4.762793
-96.378332,47.006853,5.782401,5.024974
-97.447588,46.689061,5.225962,4.502341
-98.527209,46.363385,5.497506,5.271989
-99.615216,46.028692,5.243493,5.248898
-100.709521,45.683865,5.975047,5.178178
-101.807932,45.327812,6.444331,4.620336
-102.908161,44.959470,5.646102,5.241085
-104.007833,44.577814,5.012393,4.635854
-105.104491,44.181860,5.896412,5.405018
-106.195606,43.770670,6.112355,4.630331
-107.278586,43.343362,6.083083,4.965908
-108.350788,42.899112,5.682771,5.297661
-109.409523,42.437157,5.785943,4.751935
-110.452068,41.956805,5.648799,4.511066
-111.475677,41.457433,5.829581,4.946368
-112.477594,40.938496,5.888642,4.978272
-113.455056,40.399528,5.372682,5.002469
-114.405314,39.840145,5.415077,5.196742
-115.325635,39.260049,5.480544,5.155143
-116.213319,38.659026,5.505715,5.212464
-117.065708,38.036954,5.623831,4.951707
-117.880196,37.393801,5.893169,5.095899
-118.654241,36.729623,5.156614,5.376085
-119.385376,36.044570,5.814911,4.983354
-120.071219,35.338881,5.470793,4.938870
-120.709483,34.612887,4.660365,5.285540
-121.297989,33.867007,5.390665,5.990667
-121.834670,33.101747,5.418265,5.989142
-122.317584,32.317700,5.654227,4.641871
-122.744924,31.515540,5.656051,5.231780
-123.115025,30.696023,5.466482,5.338473
-123.426369,29.859981,5.213061,5.359338
-123.677599,29.008319,5.732027,5.397551
-123.867519,28.142010,5.231664,5.246152
-123.995106,27.262092,5.066685,5.382953
-124.059510,26.369663,5.219002,5.108906
-124.060064,25.465874,5.237918,4.987554
-123.996287,24.551926,5.353140,5.151855
-123.867883,23.629062,5.240693,5.498098
-123.674751,22.698564,5.253308,5.706417
-123.416983,21.761744,5.572487,6.234129
-123.094865,20.819938,5.576178,5.337633
-122.708879,19.874502,5.484163,5.846526
-122.259702,18.926802,5.218411,5.546698
-121.748206,17.978211,5.097868,5.463979
-121.175457,17.030100,5.215183,5.791381
-120.542707,16.083831,5.227252,5.554503
-119.851400,15.140753,5.510121,5.376718
-119.103159,14.202192,5.159935,5.398139
-118.299787,13.269447,4.868790,5.332434
-117.443260,12.343784,4.965130,5.310095
-116.535718,11.426427,5.731578,5.777244
-115.579464,10.518555,4.908446,5.710393
-114.576952,9.621295,4.794944,5.320928
-113.530779,8.735717,5.072345,5.214193
-112.443679,7.862828,5.673858,5.952289
-111.318512,7.003567,5.160099,5.614115
-110.158253,6.158802,5.204533,5.635853
-108.965985,5.329326,4.629289,5.630342
-107.744886,4.515849,4.638085,5.643878
-106.498218,3.719000,5.072459,5.413362
-105.229318,2.939321,4.921291,6.035936
-103.941581,2.177266,5.160852,6.014049
-102.638456,1.433196,4.698570,5.735380
-101.323426,0.707382,5.330574,4.915378
-100.000000,0.000000,5.407242,5.706871
-98.671700,-0.688870,4.521269,5.707286
-97.342049,-1.359240,5.044228,5.880653
-96.014555,-2.011218,4.872280,5.839019
-94.692705,-2.645007,5.374207,6.056264
-93.379947,-3.260900,4.994579,5.628704
-92.079680,-3.859282,5.198242,4.979336
-90.795243,-4.440628,4.874861,6.227274
-89.529900,-5.005499,4.977519,6.267225
-88.286834,-5.554537,5.508681,5.848183
-87.069131,-6.088467,5.477370,5.191876
-85.879771,-6.608088,4.331224,5.918639
-84.721620,-7.114273,4.940290,5.645439
-83.597415,-7.607961,4.884143,5.286677
-82.509762,-8.090153,4.475542,5.863172
-81.461119,-8.561909,4.553286,6.431804
-80.453797,-9.024339,4.825275,5.676401
-79.489942,-9.478602,5.042800,5.617640
-78.571540,-9.925894,4.899247,5.287077
-77.700401,-10.367447,4.603119,5.479358
-76.878157,-10.804520,4.396935,6.153850
-76.106260,-11.238395,4.073967,5.496802
-75.385974,-11.670365,5.150759,5.408273
-74.718374,-12.101736,4.508669,5.406175
-74.104343,-12.533811,4.404943,5.647204
-73.544568,-12.967892,4.751288,5.208853
-73.039543,-13.405265,4.611612,5.664513
-72.589567,-13.847201,4.619924,5.267260
-72.194744,-14.294944,4.809777,5.693849
-71.854986,-14.749710,4.454635,5.998486
-71.570010,-15.212675,4.271243,5.312572
-71.339350,-15.684973,4.534019,5.556420
-71.162352,-16.167690,4.584872,5.699101
-71.038182,-16.661855,4.227273,5.631801
-70.965831,-17.168441,4.211066,5.568048
-70.944121,-17.688356,4.217394,5.786053
-70.971708,-18.222437,4.765563,4.645187
-71.047094,-18.771452,4.925559,5.314744
-71.168629,-19.336089,4.881913,5.059531
-71.334524,-19.916957,4.215785,5.446648
-71.542856,-20.514584,4.271688,5.720490
-71.791576,-21.129410,4.086939,5.370729
-72.078524,-21.761789,5.011635,5.108860
-72.401432,-22.411987,4.306146,5.440643
-72.757938,-23.080177,4.431165,5.951831
-73.145595,-23.766445,4.290908,5.155649
-73.561883,-24.470781,4.475441,5.155834
-74.004217,-25.193090,4.102369,5.322813
-74.469960,-25.933184,4.222858,5.132414
-74.956434,-26.690786,4.127612,5.438593
-75.460931,-27.465533,3.684237,4.779204
-75.980721,-28.256977,4.462925,4.943083
-76.513068,-29.064588,4.601062,4.364526
-77.055238,-29.887757,4.663995,5.092344
-77.604509,-30.725799,4.834340,5.117141
-78.158185,-31.577956,4.645439,4.809359
-78.713601,-32.443405,4.333018,4.749226
-79.268140,-33.321258,4.512049,5.071437
-79.819235,-34.210568,4.184565,5.783908
-80.364385,-35.110336,4.576734,4.562040
-80.901160,-36.019517,4.248070,5.069007
-81.427211,-36.937021,3.632357,4.848824
-81.940280,-37.861725,4.316322,4.131624
-82.438201,-38.792473,4.340355,5.141317
-82.918917,-39.728088,3.965965,4.890938
-83.380478,-40.667376,4.457548,4.610307
-83.821049,-41.609130,4.668497,4.780237
-84.238921,-42.552141,3.962973,4.607026
-84.632507,-43.495200,4.534297,5.188976
-85.000352,-44.437110,4.565735,4.503127
-85.341134,-45.376686,4.018719,4.247868
-85.653670,-46.312767,4.169527,4.705123
-85.936914,-47.244218,3.973421,4.491381
-86.189959,-48.169940,4.126999,5.213057
-86.412042,-49.088872,4.285152,4.606377
-86.602540,-50.000000,4.649866,5.048962
-86.760971,-50.902359,4.108478,4.596404
-86.886992,-51.795043,3.834212,4.181715
-86.980400,-52.677203,3.358045,5.307827
-87.041127,-53.548058,4.101618,4.390518
-87.069236,-54.406897,3.909799,4.426383
-87.064922,-55.253079,4.361193,4.946338
-87.028503,-56.086043,4.376332,4.919980
-86.960421,-56.905305,3.833720,4.705564
-86.861229,-57.710463,4.421085,4.668324
-86.731595,-58.501199,4.251820,5.094911
-86.572287,-59.277282,4.242538,4.996282
-86.384172,-60.038563,4.165817,4.767106
-86.168209,-60.784985,4.613909,4.527389
-85.925439,-61.516573,4.508249,3.793970
-85.656982,-62.233440,4.390425,4.559281
-85.364024,-62.935786,4.684214,4.295441
-85.047814,-63.623894,4.354321,4.973391
-84.709652,-64.298126,4.390762,4.376809
-84.350885,-64.958926,4.515287,4.338289
-83.972895,-65.606816,4.279396,4.305928
-83.577093,-66.242387,4.006017,4.569475
-83.164909,-66.866303,4.901734,4.283066
-82.737785,-67.479291,4.662562,4.578995
-82.297167,-68.082138,3.996752,4.787507
-81.844497,-68.675687,4.098819,4.412557
-81.381202,-69.260832,4.081551,4.593745
-80.908692,-69.838509,3.951872,4.564130
-80.428346,-70.409694,4.525578,4.563953
-79.941510,-70.975393,4.875836,3.886772
-79.449487,-71.536639,4.549829,4.111512
-78.953533,-72.094483,4.910181,4.456274
-78.454847,-72.649985,4.325930,4.471825
-77.954570,-73.204214,4.539526,4.370252
-77.453774,-73.758232,4.192121,3.591537
-76.953461,-74.313093,4.486245,4.026310
-76.454558,-74.869835,4.811946,3.721515
-75.957913,-75.429469,4.713931,4.824643
-75.464287,-75.992975,4.816336,3.842885
-74.974359,-76.561295,4.398501,4.350408
-74.488716,-77.135324,4.805403,4.560186
-74.007856,-77.715905,4.977668,4.046212
-73.532183,-78.303822,4.722871,3.927779
-73.062009,-78.899793,4.148166,4.269766
-72.597551,-79.504463,4.661480,3.656080
-72.138932,-80.118401,4.661832,4.285733
-71.686185,-80.742093,4.398878,4.123746
-71.239247,-81.375936,4.303389,4.443737
-70.797967,-82.020234,4.381216,3.723938
-70.362106,-82.675195,4.982051,4.531100
-69.931340,-83.340926,4.689900,4.640092
-69.505262,-84.017429,5.164046,4.089465
-69.083386,-84.704600,4.136598,4.470521
-68.665152,-85.402225,4.815502,4.349807
-68.249929,-86.109980,5.182004,4.851035
-67.837023,-86.827430,5.264701,4.611616
-67.425676,-87.554024,4.567002,4.369941
-67.015076,-88.289102,5.219715,3.886416
-66.604364,-89.031891,5.084184,4.008948
-66.192635,-89.781506,5.124496,4.282937
-65.778948,-90.536954,4.847916,4.182903
-65.362330,-91.297136,5.100727,4.246895
-64.941784,-92.060847,5.086298,4.799881
-64.516296,-92.826785,4.645199,4.527310
-64.084841,-93.593549,4.029563,4.789470
-63.646387,-94.359649,5.197077,4.503379
-63.199907,-95.123507,5.188813,4.473335
-62.744382,-95.883465,5.109018,4.319914
-62.278807,-96.637791,4.779464,4.182245
-61.802201,-97.384686,4.793495,4.599612
-61.313610,-98.122288,4.457796,4.992257
-60.812116,-98.848684,5.431523,4.566008
-60.296840,-99.561916,4.934152,4.825871
-59.766948,-100.259988,5.227590,4.321322
-59.221661,-100.940877,4.884940,4.536079
-58.660254,-101.602540,4.298770,4.644361
-58.082065,-102.242924,5.257205,4.735920
-57.486496,-102.859973,5.399334,4.672770
-56.873022,-103.451643,5.607328,4.696229
-56.241190,-104.015905,5.030428,4.653230
-55.590625,-104.550759,4.935625,4.889652
-54.921031,-105.054243,5.139143,4.878481
-54.232196,-105.524440,4.795694,4.657225
-53.523990,-105.959491,4.859347,4.544609
-52.796372,-106.357603,5.319967,4.583309
-52.049386,-106.717057,5.079955,5.341523
-51.283164,-107.036220,5.005576,4.949137
-50.497925,-107.313553,5.295235,5.145427
-49.693975,-107.547615,5.087726,5.135425
-48.871707,-107.737081,5.928624,4.936089
-48.031599,-107.880738,5.132074,5.030282
-47.174212,-107.977504,5.699159,5.071825
-46.300186,-108.026427,5.457370,4.514320
-45.410240,-108.026693,5.552810,5.114603
-44.505170,-107.977636,5.381569,4.802430
-43.585840,-107.878739,5.243466,4.804197
-42.653183,-107.729642,5.301250,5.130495
-41.708194,-107.530143,5.132764,5.899220
-40.751928,-107.280207,5.438398,4.576643
-39.785491,-106.979961,5.630963,4.491499
-38.810039,-106.629707,4.621376,5.152519
-37.826770,-106.229912,4.984359,4.541645
-36.836918,-105.781218,5.017255,5.116881
-35.841747,-105.284439,5.583419,4.552918
-34.842547,-104.740560,5.587192,5.332542
-33.840626,-104.150737,5.287627,5.198645
-32.837302,-103.516292,5.874756,4.956639
-31.833900,-102.838716,5.320649,5.617740
-30.831744,-102.119662,5.607967,5.328266
-29.832147,-101.360939,5.696263,5.477776
-28.836410,-100.564513,5.419184,4.954733
-27.845813,-99.732497,5.790635,5.436198
-26.861609,-98.867145,5.377927,4.999164
-25.885014,-97.970848,5.493296,6.070958
-24.917210,-97.046124,5.542334,5.652649
-23.959328,-96.095614,5.745742,5.446450
-23.012450,-95.122068,5.959799,5.735061
-22.077602,-94.128338,5.310229,5.470996
-21.155748,-93.117373,5.132887,5.385071
-20.247784,-92.092201,5.755239,5.499662
-19.354535,-91.055926,4.935669,4.929727
-18.476751,-90.011714,5.588445,5.350030
-17.615105,-88.962779,5.755374,5.564255
-16.770183,-87.912378,5.063306,5.290257
-15.942490,-86.863795,5.345160,6.151165
-15.132440,-85.820331,5.512307,5.427814
-14.340358,-84.785289,5.576909,5.624249
-13.566478,-83.761967,5.618034,6.156875
-12.810941,-82.753643,5.745691,5.810542
-12.073792,-81.763561,5.839967,6.227541
-11.354986,-80.794923,5.163955,5.641949
-10.654382,-79.850876,6.018600,5.150149
-9.971746,-78.934498,5.563713,4.868741
-9.306755,-78.048789,5.529862,5.247842
-8.658992,-77.196657,5.993648,5.695860
-8.027957,-76.380912,5.503367,5.920379
-7.413061,-75.604249,5.406306,5.946746
-6.813635,-74.869243,5.107096,5.254136
-6.228929,-74.178335,6.055315,5.456827
-5.658120,-73.533827,5.145620,5.801863
-5.100313,-72.937871,5.289268,5.005762
-4.554547,-72.392458,5.048740,5.404695
